movie_id,imdb,rotten_tomatoes
8279,7.1,
8280,6.6,
8281,7.7,
8282,7.7,
8283,4.6,
8284,4.9,
8285,7.3,
8286,5.4,30
8287,7.8,
8288,6.9,86
8289,5.7,
8290,5.8,
8291,6.3,
8292,6.8,
8293,6.5,
8294,8,
8295,4,
8296,5,
8297,6.5,
8298,6.4,
8299,6.8,
8300,4.9,8
8301,4.8,55
8302,8,
8303,6,
8304,7.3,
8305,6.8,
8306,6.1,
8307,6,
8308,7,
8309,3.9,
8310,6.7,
8311,6.9,
8312,6.6,
8313,6.4,
8314,6.5,
8315,7.6,
8316,5.6,
8317,5.9,
8318,4.1,
8319,5.4,
8320,5.9,
8321,6.2,
8322,7,
8323,6.9,
8324,6.6,
8325,6.5,
8326,7.1,
8327,6.9,
8328,5.9,
8329,6.1,
8330,6.7,43
8331,5.3,
8332,4.8,17
8333,3.7,16
8334,7.3,
8335,5.2,
8336,8.3,
8337,4.8,
8338,5.2,
8339,4.8,9
8340,6.3,
8341,6.3,
8342,6.2,
8343,5.2,18
8344,7,
8345,5.6,
8346,4.6,20
8347,6.7,
8348,5.8,
8349,7.7,80
8350,5.1,54
8351,8.6,
8352,6.5,
8353,5.8,
8354,8.3,
8355,6.4,
8356,6.2,
8357,6,
8358,6.6,
8359,7.3,
8360,8.9,
8361,6.9,
8362,6.5,
8363,5.8,
8364,6.1,
8365,5.9,
8366,7,
8367,7.4,
8368,7,
8369,5.7,
8370,6.1,
8371,5.5,20
8372,6.8,86
8373,5.3,
8374,5.1,
8375,4.6,40
8376,6.7,
8377,6.8,
8378,6.6,
8379,7.4,
8380,5.5,
8381,5.9,
8382,7,
8383,6.3,
8384,5.3,
8385,8.2,60
8386,8.2,
8387,5.4,
8388,6.8,
8389,7.1,
8390,7.1,
8391,6.6,
8392,4.2,
8393,6.4,
8394,8.1,
8395,6,
8396,7,
8397,6,
8398,7.1,
8399,5.3,
8400,4.8,
8401,6,
8402,7.3,
8403,6.5,
8404,6.5,
8405,5.9,10
8406,6.8,
8407,6,
8408,6.3,
8409,4.1,14
8410,6.1,
8411,5.8,90
8412,7.1,
8413,7.2,
8414,6.4,
8415,4.6,36
8416,7.3,
8417,6.1,34
8418,6.7,
8419,6.4,
8420,6.2,
8421,6.4,
8422,5.8,
8423,6.2,
8424,5.5,
8425,7.9,
8426,5.6,29
8427,5.6,50
8428,4.6,
8429,5.3,
8430,5.8,
8431,6.7,
8432,4,50
8433,5.2,
8434,5.4,
8435,5.2,
8436,7.1,
8437,5.3,
8438,6.4,
8439,5.9,
8440,4.7,
8441,6.3,
8442,5.3,29
8443,7.8,
8444,7,
8445,4.7,10
8446,3,
8447,6.6,
8448,4.6,
8449,4.7,
8450,6,
8451,6.1,
8452,7.4,
8453,5,
8454,6.1,
8455,8.2,
8456,7.1,
8457,7.2,
8458,5.6,
8459,9.1,
8460,5.7,
8461,5.7,
8462,6.3,
8463,4.6,
8464,5.6,64
8465,6.2,
8466,6,
8467,6.2,
8468,5.9,
8469,5.7,
8470,7.7,
8471,6.2,
8472,7.4,
8473,6.1,
8474,7.2,
8475,7.5,
8476,5,
8477,7.8,
8478,5.6,
8479,7.3,
8480,5,33
8481,7.8,
8482,7,
8483,8.1,
8484,6.8,
8485,2.8,19
8486,6.9,
8487,6.2,
8488,6,
8489,5.7,
8490,6.2,
8491,6.9,
8492,8.2,
8493,7.6,
8494,7.1,
8495,7.1,
8496,4.6,
8497,7.1,
8498,5.1,
8499,5.3,
8500,6.1,29
8501,6,
8502,5.5,
8503,5,
8504,4.9,
8505,6.7,
8506,6.5,
8507,5,
8508,5.9,
8509,6.3,
8510,4.6,
8511,6,
8512,5.5,
8513,6.7,
8514,5.8,
8515,4.9,33
8516,7.5,33
8517,5.2,
8518,4.6,67
8519,6.3,
8520,6.3,
8521,3.7,20
8522,6.8,
8523,5.9,
8524,5.7,
8525,6.8,
8526,4.8,27
8527,5.9,
8528,4.2,
8529,5.8,
8530,5.1,
8531,5.5,
8532,5.7,
8533,6.7,
8534,4.8,
8535,7,
8536,5,
8537,5.8,
8538,6.3,
8539,6.5,
8540,,
8541,6.9,
8542,4.9,
8543,6,
8544,8.5,
8545,3.1,
8546,6.2,
8547,5.3,17
8548,2.9,
8549,7.3,
8550,7.2,
8551,5.6,
8552,5.8,
8553,6.5,
8554,6.2,
8555,5.5,
8556,4.8,
8557,3.5,
8558,6.4,
8559,7.1,
8560,6.3,
8561,7.2,
8562,6.8,
8563,5.7,
8564,6.3,
8565,6.5,
8566,5.5,
8567,5.5,13
8568,7.1,
8569,6.7,
8570,7.6,
8571,5.9,
8572,5.2,
8573,5.9,57
8574,6.9,
8575,7.1,
8576,6.8,
8577,6.7,
8578,3.7,33
8579,4.1,9
8580,7.2,
8581,6.9,
8582,7.1,
8583,6.6,
8584,7.1,
8585,6.7,
8586,6.5,
8587,5.1,43
8588,5,
8589,6.3,
8590,7,
8591,5.9,
8592,5.7,
8593,5.7,33
8594,5.3,
8595,6.8,
8596,6.7,
8597,4.4,4
8598,6.4,
8599,8,
8600,5.1,
8601,6.8,
8602,7.3,
8603,4.2,15
8604,7,
8605,6.7,
8606,6.1,40
8607,5.4,
8608,6.8,
8609,4.9,50
8610,8.4,
8611,8.5,
8612,6.1,
8613,7.1,
8614,6.6,
8615,7.2,
8616,4.1,20
8617,7.3,
8618,7.3,
8619,7,
8620,6.8,
8621,6.7,
8622,4.8,22
8623,4.5,100
8624,7.6,
8625,7.4,
8626,8,
8627,6.8,
8628,5.3,31
8629,4.1,
8630,5.6,
8631,5.8,25
8632,7.3,
8633,7,
8634,4.3,
8635,6.1,
8636,5,
8637,4.9,57
8638,6.6,
8639,5.2,
8640,4.9,38
8641,6.1,
8642,6.9,
8643,8,
8644,6.3,
8645,5.1,
8646,7.9,
8647,7.1,
8648,6.6,
8649,4.7,
8650,6.2,
8651,6,
8652,5.6,
8653,4.6,
8654,6.5,
8655,4.9,
8656,8.8,
8657,5.6,
8658,6.6,
8659,5.6,
8660,2.6,43
8661,6.1,
8662,4.7,
8663,7,
8664,5.3,
8665,6,
8666,8,
8667,4.8,
8668,4.8,33
8669,5.6,54
8670,7.3,
8671,7.6,
8672,7.1,
8673,5.4,29
8674,8.2,
8675,6.4,
8676,6.8,
8677,7.7,
8678,6.5,
8679,5.2,
8680,6.6,
8681,5.2,40
8682,8.2,
8683,4.8,
8684,4.4,
8685,5.5,
8686,6.2,
8687,6.6,
8688,6.5,
8689,7.9,
8690,5.6,
8691,4.7,
8692,6.4,
8693,7.3,
8694,6.4,
8695,2.8,
8696,6.5,
8697,6.8,
8698,5.4,38
8699,6.7,
8700,7.7,
8701,7.2,
8702,7.7,
8703,5,60
8704,6.4,
8705,7.3,
8706,5.2,
8707,6.1,
8708,7.7,
8709,5.9,
8710,6.5,
8711,5.9,
8712,4.9,
8713,6.3,
8714,6.6,
8715,6.3,33
8716,4,63
8717,6.6,
8718,5.5,
8719,6.1,
8720,8.2,
8721,6.1,
8722,5.1,
8723,5.6,
8724,7.4,
8725,7,
8726,4.1,47
8727,5.8,
8728,7.6,
8729,5.5,21
8730,5.3,
8731,5.2,
8732,6.3,
8733,5.7,
8734,5.9,7
8735,4.8,
8736,6.6,
8737,4.6,
8738,6.4,
8739,8,
8740,5.6,
8741,5.7,
8742,7.8,
8743,4.3,40
8744,6.6,
8745,5.4,
8746,4.4,
8747,6.8,63
8748,4,57
8749,6.6,
8750,4.4,
8751,,
8752,6.3,
8753,8.7,
8754,4.9,
8755,5.8,
8756,5,
8757,6,
8758,6.7,
8759,6.7,
8760,6.4,
8761,4.5,14
8762,5.9,
8763,4.9,
8764,6,
8765,5.1,
8766,5.1,
8767,4,
8768,4.6,20
8769,5.6,
8770,6.7,
8771,7.4,
8772,6.3,
8773,6.7,
8774,6.1,
8775,5.2,
8776,4.3,
8777,6.3,
8778,5.1,
8779,5.2,
8780,3.5,
8781,8.3,
8782,7.7,
8783,5.2,
8784,8.1,
8785,8.7,
8786,8.2,
8787,5.9,
8788,8,
8789,4.6,19
8790,6.2,
8791,7.1,
8792,6.5,
8793,6.3,
8794,6.5,
8795,4.8,
8796,5.7,
8797,6.7,
8798,5.3,
8799,5,
8800,4.8,
8801,8.9,
8802,7.1,64
8803,6.4,
8804,7,
8805,3.8,40
8806,7.6,
8807,6.1,
8808,5.5,25
8809,6.6,
8810,8,
8811,7,
8812,5.2,
8813,4.7,
8814,6,
8815,7.2,80
8816,3.7,40
8817,5.1,
8818,4.5,14
8819,4.9,
8820,6.8,
8821,5.4,44
8822,6.3,
8823,7.2,
8824,6.2,
8825,7.2,
8826,6.7,
8827,4.4,
8828,5.9,
8829,5.8,
8830,6.4,
8831,8.2,
8832,7.2,
8833,7.6,
8834,6.5,
8835,6.2,
8836,7.5,
8837,5.4,
8838,6.3,100
8839,5.4,
8840,5.9,
8841,6.2,
8842,6.7,
8843,3.6,
8844,6.6,
8845,6.5,
8846,4.1,
8847,5.9,
8848,6.1,
8849,5.4,
8850,5.7,
8851,6.5,
8852,5.4,
8853,7.5,
8854,6.7,
8855,5.8,
8856,6.2,
8857,3.5,
8858,4.8,
8859,6.2,
8860,7.5,
8861,5.5,
8862,5.2,
8863,3.6,
8864,4.2,
8865,4.4,
8866,3.4,
8867,6.2,
8868,3.9,
8869,5.5,
8870,7.2,
8871,6.1,
8872,8.1,
8873,4.9,
8874,5.8,
8875,5.6,
8876,6.4,
8877,4.3,
8878,6.7,
8879,6.7,
8880,3.9,25
8881,7.2,
8882,4.1,
8883,3.7,14
8884,6.2,
8885,6.3,
8886,4,81
8887,4.1,
8888,5.3,31
8889,5.3,
8890,7.2,
8891,4.9,
8892,5.6,
8893,7.9,80
8894,4.7,
8895,6.2,
8896,5.2,
8897,5.5,
8898,6.2,
8899,4.4,
8900,5.3,
8901,5.3,
8902,7.5,
8903,4.6,
8904,8,
8905,7.8,
8906,7.3,
8907,5.3,
8908,4,
8909,5.6,
8910,7.9,
8911,5.5,
8912,6.6,
8913,5.8,43
8914,5.1,
8915,6.5,
8916,3.9,33
8917,6.4,
8918,6.1,
8919,3.8,
8920,8.8,
8921,6.4,
8922,6.5,
8923,5,
8924,4,40
8925,3.4,
8926,6.3,
8927,7.6,
8928,6.5,
8929,5.3,
8930,7.5,
8931,4.2,
8932,4.9,22
8933,6.9,
8934,4.8,
8935,7.3,
8936,5.5,40
8937,6.9,
8938,6.4,
8939,7,
8940,6.5,
8941,6.7,
8942,6.2,
8943,4.2,40
8944,7,
8945,2.8,33
8946,4.3,38
8947,4.8,
8948,6.5,
8949,5.4,
8950,6.9,
8951,6.8,
8952,6.4,
8953,3.6,
8954,5.5,
8955,3.7,
8956,5.7,
8957,5.6,
8958,5.7,
8959,4.5,
8960,6.5,
8961,6.7,
8962,4.6,
8963,5,
8964,4.5,
8965,7.1,
8966,5.5,
8967,7.2,
8968,4.6,29
8969,7,
8970,4.2,
8971,5.7,
8972,6.3,
8973,5.9,
8974,7.2,
8975,4.1,
8976,5.9,
8977,7.1,40
8978,5.1,
8979,5.3,
8980,5.5,
8981,7,
8982,7.2,
8983,6.2,
8984,6,
8985,7.2,
8986,7.1,
8987,6.2,
8988,7,
8989,5.1,
8990,5,
8991,4.5,
8992,4.3,
8993,5.8,
8994,6,
8995,6.8,
8996,4.8,
8997,6.2,
8998,7,
8999,6.8,
9000,6.2,
9001,4.9,
9002,6.2,
9003,5.7,
9004,8.9,
9005,8.6,
9006,4.5,25
9007,8.2,
9008,6.1,
9009,5,
9010,4.5,33
9011,5.9,
9012,5.1,
9013,4.5,
9014,4.4,
9015,7.4,
9016,4.7,
9017,6.4,
9018,5.4,
9019,7.1,
9020,7.7,
9021,4.7,
9022,6.2,80
9023,4.8,14
9024,6.3,
9025,5.7,
9026,5.3,
9027,5.8,
9028,5.4,
9029,6.4,
9030,7.5,
9031,6.4,
9032,7,
9033,6.4,
9034,5.6,
9035,5.3,
9036,7.2,
9037,7,
9038,4.7,20
9039,8.3,
9040,7.9,
9041,7.9,
9042,6.5,
9043,5.1,33
9044,5.6,
9045,6.5,
9046,5.7,
9047,8.7,
9048,7.5,
9049,4.8,
9050,5.7,
9051,5.3,
9052,5.8,9
9053,5,21
9054,5.1,
9055,8.4,
9056,5.9,
9057,7.6,
9058,3.5,
9059,6.2,
9060,5.5,
9061,7,
9062,6.6,
9063,6.3,
9064,4.7,
9065,5.4,
9066,4.8,
9067,6,
9068,7.6,
9069,6.2,
9070,5.5,
9071,5.4,10
9072,6.7,
9073,7.3,
9074,5.1,50
9075,7.9,
9076,5.8,
9077,5.3,
9078,4,40
9079,7.3,
9080,7,
9081,6.1,
9082,6.5,
9083,5.7,42
9084,5.3,
9085,7.9,
9086,5.1,
9087,3.7,
9088,5.5,
9089,3,
9090,6,
9091,6.1,
9092,5.6,
9093,8,
9094,4.8,
9095,6.4,
9096,5.7,
9097,6.1,
9098,7.8,
9099,8.6,
9100,5.5,
9101,7.2,
9102,8,
9103,7.2,
9104,7.3,
9105,4.5,
9106,4.2,
9107,5.8,
9108,6.2,
9109,6.8,
9110,5.1,33
9111,5.7,
9112,4.9,
9113,5.8,
9114,6,
9115,5.7,
9116,6.4,
9117,7.1,
9118,6.2,
9119,4.9,
9120,4.5,50
9121,7.7,
9122,5.8,
9123,8.4,
9124,6.5,
9125,6.6,
9126,4.6,
9127,6.1,
9128,6.7,
9129,3.6,
9130,6.2,
9131,6.6,
9132,5.7,40
9133,7.3,
9134,3.9,
9135,5.8,
9136,7.9,
9137,5.1,
9138,7,
9139,7.2,
9140,7.2,
9141,7.7,
9142,5.2,
9143,3.6,17
9144,4.6,8
9145,6.6,
9146,6,
9147,5.4,
9148,5.8,
9149,4.2,32
9150,5.9,
9151,5.8,
9152,7.5,
9153,8,
9154,7.6,
9155,6.4,
9156,5.8,
9157,6.2,
9158,7.8,
9159,5.6,
9160,6.6,
9161,5.2,65
9162,4.7,
9163,7.3,
9164,6.2,
9165,6.6,
9166,7.8,
9167,7.8,
9168,6.1,
9169,5.7,
9170,8.4,
9171,5.9,
9172,2.4,
9173,4.6,
9174,4,
9175,5.8,
9176,5,
9177,7.6,
9178,4.8,
9179,5.1,17
9180,5.9,
9181,6.3,
9182,4.8,
9183,4.6,
9184,8,
9185,4.7,
9186,5,50
9187,6.7,
9188,5.4,
9189,7.2,
9190,4.8,
9191,3.1,
9192,5.7,
9193,7.2,
9194,8.2,
9195,7.2,
9196,5.9,
9197,5.5,
9198,5.8,
9199,6.8,
9200,6.6,
9201,7.6,
9202,7.4,
9203,6.5,
9204,6.5,
9205,5.2,
9206,5.3,
9207,8.2,
9208,6.9,
9209,8.3,
9210,7.3,
9211,4.2,
9212,4.4,
9213,5,
9214,8.8,
9215,6.7,
9216,4.8,
9217,5.7,
9218,6.1,
9219,7,
9220,4.3,
9221,6.5,
9222,7.3,
9223,6.8,
9224,5.1,
9225,7.8,
9226,6.1,
9227,5.8,
9228,6.8,
9229,5.6,
9230,5,
9231,4.7,
9232,5.8,
9233,4.8,
9234,8.8,
9235,5.1,40
9236,7.2,
9237,6.8,
9238,5.3,
9239,2.9,4
9240,5.1,42
9241,5.4,
9242,5.6,
9243,6.6,
9244,5.6,
9245,6.5,
9246,6.6,38
9247,6.9,
9248,5.2,
9249,8.6,
9250,6.3,
9251,6.7,
9252,4.6,
9253,5.6,
9254,6.6,
9255,5.8,
9256,4.1,
9257,7.9,
9258,5.7,
9259,3.6,
9260,7.7,
9261,5.5,
9262,5.1,
9263,6.4,
9264,6.7,
9265,4.6,
9266,5,
9267,7.7,
9268,6.5,
9269,7.9,
9270,8.8,
9271,5.8,39
9272,5,
9273,6.8,
9274,6.4,
9275,4.4,
9276,6.3,
9277,5.9,
9278,7.1,
9279,4.9,
9280,5,
9281,6.8,
9282,6.9,
9283,5.3,57
9284,6.2,
9285,6.8,
9286,3.5,
9287,5.3,
9288,5.1,
9289,6.4,
9290,5.2,32
9291,7,
9292,6.5,
9293,7.2,
9294,4.1,22
9295,7.3,67
9296,3,
9297,6.7,
9298,5.8,
9299,6.3,
9300,7.2,
9301,5.8,
9302,4.6,17
9303,6.6,
9304,4.4,
9305,5.9,
9306,5.3,
9307,6.7,
9308,4.6,
9309,6.1,
9310,5.3,
9311,5.1,
9312,4.7,13
9313,8.3,
9314,6.2,
9315,4.8,
9316,6.5,
9317,5.8,
9318,8.4,
9319,4.1,
9320,6.1,
9321,5.6,
9322,6.8,
9323,5.6,
9324,8.2,
9325,7.1,
9326,7.2,
9327,5.5,
9328,5.4,
9329,6.5,
9330,5.4,
9331,8.3,
9332,7.1,
9333,5.3,
9334,7.3,
9335,5.9,
9336,8,
9337,6.2,
9338,6,
9339,6.3,
9340,7.5,
9341,5.7,
9342,6,60
9343,3.6,25
9344,4.5,
9345,4.4,14
9346,6,
9347,4.3,
9348,7.1,
9349,8.5,
9350,5.3,
9351,7.1,
9352,6.6,
9353,5,
9354,5.7,
9355,5.8,
9356,6.1,
9357,4.7,
9358,7.7,
9359,5.5,
9360,5.6,86
9361,5.8,
9362,7.1,
9363,5.1,
9364,6,
9365,5.9,
9366,4.1,
9367,7.5,
9368,7.9,
9369,5.1,53
9370,5.6,
9371,6.5,
9372,5.7,
9373,5.7,
9374,6.5,42
9375,5.1,
9376,8.6,
9377,5.9,
9378,4.5,
9379,4,21
9380,8,
9381,6.4,
9382,6.2,
9383,6.2,
9384,6.1,
9385,7.3,
9386,6.4,
9387,6.2,
9388,7.1,
9389,3.7,
9390,5.3,
9391,6.3,
9392,5.7,
9393,6.1,
9394,7.8,
9395,6.7,
9396,5.6,
9397,6.7,
9398,5.2,
9399,4.5,17
9400,5.9,
9401,6.1,
9402,4.1,
9403,5.9,
9404,5.9,
9405,7.5,
9406,2.6,
9407,5.6,
9408,5.5,
9409,4.8,
9410,7.2,
9411,5.2,
9412,7.2,
9413,5.1,10
9414,6.1,
9415,,
9416,3.4,7
9417,4.9,
9418,5.8,
9419,4.4,
9420,3.3,
9421,5.6,
9422,8.2,
9423,6.5,
9424,6,
9425,6.2,
9426,5,
9427,5.6,
9428,8.8,
9429,8.3,
9430,4.1,
9431,5.9,
9432,6.2,
9433,4.7,
9434,4.4,
9435,4.6,
9436,5,
9437,6.4,
9438,5.3,
9439,5.8,
9440,5.1,
9441,5.1,
9442,5.3,
9443,5.3,33
9444,7.1,
9445,6.1,
9446,5.9,
9447,3.5,
9448,5.5,
9449,4.2,
9450,7.5,
9451,7.5,
9452,5.2,
9453,5.8,
9454,4.5,
9455,4.7,
9456,6.8,
9457,6.3,
9458,4.3,
9459,5.8,
9460,5.9,57
9461,6.6,
9462,4.3,
9463,6.3,
9464,5.6,
9465,7.2,
9466,6.4,
9467,5.6,
9468,7.3,
9469,5.4,
9470,5.7,
9471,4.7,
9472,5.3,
9473,5.8,
9474,6.1,
9475,7.6,
9476,7.3,
9477,8.3,
9478,5.6,
9479,5.9,
9480,6,
9481,3.6,
9482,5.7,
9483,7.6,
9484,7.3,
9485,4.5,
9486,5.6,
9487,6.8,
9488,,
9489,7.3,
9490,4.2,26
9491,4.6,
9492,7.3,
9493,7.6,
9494,4.5,
9495,6.1,
9496,6.3,
9497,4.1,
9498,6.4,
9499,6.1,
9500,5.5,
9501,6,
9502,6.7,
9503,5.7,
9504,4.7,20
9505,7.1,
9506,5.9,
9507,8.1,
9508,5.6,
9509,5.2,
9510,4.7,
9511,4.1,
9512,6.3,
9513,6.1,
9514,7.3,
9515,5.7,
9516,8.6,
9517,5.2,20
9518,4.4,
9519,8.1,
9520,3.4,
9521,5,
9522,5,
9523,7.2,
9524,4,17
9525,4.8,
9526,6.2,
9527,6.4,
9528,3.7,
9529,4.9,
9530,4.9,
9531,6.4,
9532,6.8,
9533,6.1,
9534,4.7,
9535,5.5,
9536,6.9,
9537,5.3,
9538,4.8,
9539,5.9,
9540,5.4,
9541,6.1,
9542,4.3,27
9543,8.1,
9544,5.4,
9545,5.5,
9546,5.7,
9547,5.7,
9548,6.2,
9549,6.8,
9550,4.8,
9551,7,
9552,7.2,
9553,5.1,
9554,4.8,
9555,7,
9556,6.6,
9557,7.8,
9558,4.5,
9559,5.2,
9560,5.7,
9561,6.4,
9562,5.7,
9563,6.1,
9564,6.4,
9565,7.3,
9566,6.4,
9567,5.7,
9568,5.3,
9569,6.1,
9570,6,
9571,5.3,
9572,5.7,
9573,7,
9574,7.8,
9575,4.9,
9576,5.5,
9577,4.2,
9578,6.3,
9579,4.8,
9580,6.4,
9581,6.1,
9582,7.5,
9583,5.2,25
9584,8,
9585,6.2,
9586,,
9587,6.2,
9588,7.3,
9589,6.4,
9590,5.5,29
9591,6,
9592,4.6,40
9593,6.4,
9594,5.1,
9595,5.4,
9596,6.9,
9597,6.9,
9598,4.4,
9599,4.1,
9600,6.5,
9601,5.3,
9602,5.6,
9603,5,
9604,7.2,
9605,7.3,
9606,7.3,
9607,7.1,
9608,8,
9609,7.1,
9610,5.7,
9611,8.4,
9612,6.1,
9613,5.1,
9614,5.9,
9615,4.1,
9616,4.5,
9617,5.8,
9618,6.5,
9619,5.6,
9620,7.7,
9621,6.2,
9622,5.4,
9623,4.7,
9624,7.3,
9625,7.8,
9626,4.9,
9627,3.3,
9628,5.2,
9629,6.1,
9630,5,
9631,5.4,
9632,5.6,
9633,4,
9634,6.4,
9635,6.2,
9636,3.8,
9637,6.9,
9638,5,
9639,4.4,60
9640,5.1,
9641,7.5,
9642,6.1,
9643,7.2,
9644,4.8,
9645,8.4,
9646,6.5,
9647,5.4,
9648,5.5,
9649,5.4,
9650,6.1,
9651,5,13
9652,8.4,
9653,5.2,
9654,5.5,
9655,3.2,
9656,6.3,
9657,6.3,
9658,6,
9659,6,
9660,4.8,
9661,5.4,
9662,6.9,
9663,4.8,
9664,4.9,
9665,4.9,
9666,5.9,
9667,8.2,
9668,4.7,
9669,6.4,
9670,6.5,
9671,6.5,
9672,7.1,
9673,2.5,
9674,5.9,
9675,5.6,
9676,5.6,
9677,7.9,
9678,6.4,
9679,6.9,
9680,5.1,
9681,7.3,
9682,4.7,
9683,6.5,
9684,5,
9685,6.6,
9686,6,
9687,6.8,
9688,6.9,
9689,7,
9690,6.7,
9691,5.2,
9692,3,
9693,6.3,
9694,5.9,
9695,6.4,
9696,5.9,
9697,5.4,33
9698,8.7,
9699,6.2,
9700,7.8,
9701,6.1,
9702,7.3,
9703,5.6,
9704,6.5,
9705,3.6,
9706,5.9,
9707,5.6,
9708,5.3,40
9709,5.9,
9710,4.4,
9711,6.5,
9712,5,
9713,6.9,
9714,5.8,
9715,4.8,
9716,6.5,38
9717,5.6,
9718,5.5,
9719,7.7,
9720,6.5,
9721,4.7,
9722,7.3,
9723,4.6,
9724,3,
9725,8.2,
9726,4.2,
9727,6.4,
9728,5.3,
9729,5.9,
9730,6.7,
9731,6.5,
9732,7.5,
9733,4.8,
9734,6.9,
9735,6.5,
9736,7.4,20
9737,4.6,
9738,5.1,33
9739,7.1,
9740,5.5,
9741,5.4,
9742,,
9743,5.8,
9744,6.1,
9745,6.5,
9746,2.3,
9747,7.7,
9748,5.4,
9749,5,
9750,5.4,
9751,5,
9752,7.4,
9753,7.1,
9754,5,
9755,4.4,40
9756,5.7,50
9757,4.6,
9758,7.1,
9759,6.8,
9760,7.2,
9761,6.4,
9762,6.4,
9763,8.2,
9764,6.7,
9765,3.2,
9766,5.1,
9767,6.4,
9768,6.2,
9769,5.3,
9770,6.5,
9771,5.7,
9772,6,
9773,4.2,
9774,5.7,43
9775,5.9,75
9776,6.3,
9777,6.2,
9778,4.8,
9779,6.2,
9780,6.9,
9781,5.7,
9782,8.2,
9783,5.3,
9784,5.3,
9785,4.7,
9786,6.7,
9787,4.9,57
9788,4.6,3
9789,6.8,
9790,5.2,
9791,6.8,
9792,6.4,
9793,4.7,
9794,6.1,
9795,5.6,
9796,5.3,40
9797,6,
9798,5.7,30
9799,6.8,
9800,5.1,
9801,6,
9802,6.4,
9803,5,
9804,6.9,
9805,2.8,
9806,5,7
9807,4.8,
9808,7.4,
9809,5.8,
9810,4,
9811,6.2,
9812,5.7,
9813,4.4,
9814,6.1,
9815,4.7,
9816,4.7,
9817,6.4,
9818,6.4,
9819,6.5,
9820,4.4,
9821,5.4,
9822,3.8,9
9823,6.7,
9824,4.7,
9825,7.5,
9826,8.7,
9827,4.7,
9828,4.8,
9829,4.6,13
9830,6.5,
9831,5.8,
9832,6.8,
9833,5.5,
9834,6.6,
9835,8.5,
9836,7.2,
9837,6.2,
9838,6.4,
9839,5.8,
9840,4.2,
9841,5.7,
9842,7.5,
9843,3.4,
9844,7.5,
9845,8.1,
9846,5.8,
9847,7.1,
9848,4.5,
9849,7.2,
9850,6.7,
9851,6.1,
9852,6.5,
9853,6.5,
9854,6,
9855,3.6,
9856,5.9,
9857,6,
9858,6.7,
9859,7.3,
9860,6.9,
9861,8.2,
9862,4.1,
9863,5.8,
9864,5.6,
9865,4.2,7
9866,7.8,
9867,7.5,
9868,4.6,
9869,8,
9870,6.3,
9871,5.7,20
9872,5.1,
9873,7.3,
9874,5.2,
9875,5.1,
9876,6.9,
9877,8.1,
9878,6.8,
9879,6.5,
9880,4.5,
9881,7.9,
9882,4,
9883,3.4,
9884,5.6,
9885,5.4,
9886,6.1,
9887,4.4,
9888,6.5,
9889,5.3,
9890,6,
9891,5,
9892,6.1,
9893,6.1,
9894,5,
9895,7.1,
9896,6.6,
9897,7.6,
9898,6.1,44
9899,7.3,
9900,5.8,
9901,6.2,
9902,4.8,
9903,6,
9904,3.7,
9905,5.3,
9906,5.9,
9907,4,
9908,6,
9909,4.7,14
9910,6.8,
9911,6.2,
9912,6.8,
9913,5.5,10
9914,6.1,
9915,5.7,
9916,4.7,
9917,6.3,
9918,5.3,
9919,8.1,
9920,4.8,
9921,6.4,
9922,7.2,
9923,5.2,8
9924,5.9,
9925,4.7,
9926,6.7,
9927,5.3,50
9928,5.9,
9929,4.6,
9930,4,13
9931,4.8,
9932,5.7,
9933,7.7,
9934,6.5,
9935,5.9,
9936,7.9,
9937,7.4,63
9938,3.1,
9939,5.9,
9940,5.1,
9941,6.3,
9942,6.2,22
9943,6.9,
9944,5.3,
9945,5.7,
9946,6.6,
9947,7,
9948,5.2,
9949,5.8,
9950,7.7,
9951,6.9,
9952,5.9,
9953,6.4,
9954,7.2,
9955,6.4,
9956,4.7,
9957,6.2,
9958,5.5,
9959,6.6,
9960,6.3,
9961,4.9,
9962,4.5,
9963,5.6,25
9964,7.3,
9965,5.7,
9966,6.4,
9967,6.3,
9968,5.6,
9969,5,
9970,5.7,
9971,6.8,
9972,5.1,
9973,7.7,
9974,6.9,67
9975,3.2,
9976,5,
9977,7,
9978,3.6,
9979,6.4,
9980,3,
9981,7.3,
9982,7.2,
9983,7.4,
9984,3.2,6
9985,6.8,
9986,6,
9987,7.5,
9988,7.4,
9989,6.8,
9990,5.2,
9991,5.9,63
9992,5.8,
9993,4.7,
9994,5.7,19
9995,7.3,
9996,6.7,
9997,7,
9998,7,
9999,6.6,
10000,6.4,
10001,5.5,17
10002,8,
10003,6.5,
10004,7.2,
10005,4.6,
10006,4.9,
10007,8.4,
10008,7.3,
10009,5.6,
10010,5.1,
10011,4.2,
10012,7.5,
10013,4.9,
10014,7.2,
10015,6,
10016,6.7,
10017,8.1,
10018,6.7,
10019,6.6,
10020,3.8,
10021,6.6,
10022,4.9,42
10023,6.7,
10024,6.8,
10025,4.6,
10026,5.8,
10027,4.4,
10028,6.5,
10029,5.9,
10030,6.9,
10031,8.3,
10032,5.9,
10033,6.7,
10034,4.2,
10035,3.9,
10036,5,
10037,4.6,
10038,5.7,
10039,5.1,
10040,4.5,
10041,5.6,
10042,4.2,17
10043,6.1,
10044,6,
10045,7.1,
10046,6.2,
10047,6.7,
10048,6.2,
