movie_id,director_id
8750,1884
8751,936
8752,6989
8753,6990
8754,6991
8755,5865
8756,6366
8757,6992
8758,4440
8759,6993
8760,1775
8761,6994
8762,2863
8763,6995
8764,6996
8765,6997
8765,6998
8766,6754
8767,6999
8768,7000
8768,7001
8769,6497
8769,7002
8770,7003
8771,5726
8772,4043
8773,7004
8774,7005
8775,7006
8776,4392
8777,7007
8778,7008
8779,7009
8780,5280
8781,92
8782,7010
8783,2052
8784,7011
8785,7012
8786,7013
8787,7014
8788,7015
8789,7016
8790,4057
8791,7017
8792,7018
8793,4040
8794,7019
8795,
8796,7020
8797,7021
8798,7022
8799,7023
8800,7024
8801,7025
8802,7026
8802,7027
8803,7028
8803,3799
8803,7029
8804,977
8805,7030
8806,7031
8807,7032
8808,3572
8809,7033
8810,
8811,6948
8812,7034
8813,7035
8814,6948
8815,7036
8816,7037
8817,2278
8818,1526
8819,7038
8820,7039
8820,5398
8821,7040
8822,6152
8823,7041
8824,4318
8825,977
8826,7042
8827,1461
8828,7043
8829,7044
8830,7045
8831,
8832,7046
8832,7047
8833,7048
8834,7049
8835,2434
8836,7050
8837,7051
8838,7052
8839,7053
8840,7054
8841,7055
8842,7056
8843,7057
8843,7058
8844,7059
8845,7060
8846,7061
8846,7062
8847,7063
8848,7064
8849,7065
8849,7066
8849,7067
8849,7068
8849,7069
8849,7070
8849,7071
8849,7072
8849,7073
8849,7074
8850,
8851,1103
8852,7075
8852,7076
8853,7077
8854,7078
8855,7079
8856,205
8857,2
8857,3
8858,7080
8859,7081
8860,7082
8861,7083
8862,7084
8863,3644
8864,7085
8865,7086
8866,7087
8867,7088
8868,7089
8869,7090
8870,
8871,492
8872,
8873,7091
8874,7092
8875,7093
8876,5058
8877,6754
8878,7094
8879,7095
8880,7096
8881,815
8882,4043
8883,7097
8884,7098
8885,7099
8886,7100
8887,7101
8888,6779
8889,7102
8890,6351
8891,7103
8892,7104
8893,7105
8894,7106
8894,7107
8895,7108
8896,7109
8897,7110
8897,7111
8898,4250
8899,7112
8900,7113
8901,
8902,7114
8903,3591
8904,7115
8905,7116
8906,7117
8907,7118
8908,3491
8909,7119
8910,7120
8911,7121
8912,7122
8913,4405
8914,7123
8915,7124
8916,7125
8917,590
8917,7126
8918,7127
8919,3687
8920,7128
8921,7129
8922,7130
8923,7131
8924,7132
8925,7133
8926,5109
8927,
8928,7134
8929,6504
8930,7135
8931,7136
8932,7095
8933,7137
8934,1356
8935,7138
8935,7139
8936,7140
8936,4043
8937,7141
8938,7142
8939,7143
8940,7144
8940,7145
8941,7146
8942,6190
8943,7147
8944,7148
8945,7149
8946,7150
8947,7151
8948,6234
8949,7152
8949,7153
8950,
8951,5659
8952,7154
8953,7155
8954,7156
8955,7157
8956,5824
8957,5965
8958,7158
8959,7159
8960,6001
8961,7160
8962,4673
8963,7161
8964,7162
8965,7163
8966,7164
8967,1936
8968,4486
8969,7165
8970,7166
8970,7167
8971,2984
8972,7168
8973,6669
8974,7169
8975,68
8976,7170
8977,4918
8978,6695
8979,292
8980,7171
8981,7172
8981,7173
8982,7174
8983,7175
8984,3463
8985,7176
8986,7177
8987,7178
8988,7179
8989,4217
8990,2426
8991,24
8992,7180
8993,7181
8994,5596
8995,977
8996,7182
8997,7183
8997,7184
8998,366
8999,7185
9000,7186
9001,7187
9001,7188
9002,
9003,3038
9004,7189
9005,7190
9006,7191
9007,
9008,7192
9008,7193
9009,7194
9010,7195
9011,615
9012,7196
9013,7197
9014,7198
9015,
9016,7199
9017,6442
9018,7200
9019,7201
9020,7202
9020,7203
9021,7204
9022,7205
9023,7206
9024,7207
9025,7208
9026,7209
9027,7210
9028,7211
9029,6259
9030,7212
9031,7213
9032,1575
9032,1576
9033,7214
9034,7215
9035,7216
9035,5260
9035,7217
9036,7218
9037,7219
9038,139
9039,7220
9040,7221
9041,7222
9041,7223
9042,7224
9043,7225
9044,7226
9045,7227
9046,7228
9047,7229
9047,6947
9048,7230
9049,7161
9049,7038
9050,7231
9051,7232
9052,7233
9053,7234
9054,7235
9055,6698
9056,7236
9057,1003
9058,7237
9058,7238
9059,7239
9059,7240
9060,7241
9061,7242
9062,7243
9063,7244
9064,3044
9065,7245
9066,7246
9067,7247
9068,7248
9068,7249
9069,7250
9070,7251
9071,7252
9072,3827
9073,7253
9074,816
9075,7254
9076,7255
9077,6781
9078,5633
9079,7256
9080,7257
9080,7258
9081,2211
9082,4009
9083,7148
9084,7259
9085,6772
9086,7260
9087,7261
9088,4858
9089,7262
9090,7263
9091,6417
9092,7264
9093,7265
9094,2872
9095,7266
9096,7267
9097,7268
9098,7269
9099,7270
9100,7271
9101,7272
9101,7273
9102,7274
9103,7275
9104,7276
9105,4939
9106,7277
9106,7278
9107,7279
9108,7280
9109,7281
9110,3964
9111,3126
9112,7282
9113,7283
9113,1726
9114,7284
9115,7285
9116,1647
9117,5228
9118,7286
9119,492
9120,7287
9121,7288
9122,7289
9123,1679
9124,7290
9125,7291
9126,3534
9127,3870
9128,7292
9129,7293
9130,7294
9131,7295
9132,5839
9133,7296
9134,7297
9135,7298
9136,7299
9136,7300
9137,7259
9138,1899
9139,7301
9139,7302
9140,7303
9140,2325
9141,7304
9142,7305
9143,7306
9144,3445
9145,174
9146,6616
9147,7307
9148,7308
9149,1009
9150,7309
9151,7310
9152,7311
9152,897
9153,5027
9154,7312
9155,7313
9156,7314
9157,7315
9158,7316
9159,7317
9160,7318
9161,7319
9162,6164
9163,7320
9163,7321
9164,7322
9165,2777
9166,7323
9167,7324
9168,7325
9169,7326
9170,7327
9171,7328
9172,7329
9173,7330
9174,7331
9175,4841
9176,4526
9177,7332
9178,7333
9179,7334
9180,7335
9180,7336
9181,7337
9182,7338
9183,7339
9183,7340
9183,7341
9183,7342
9183,3509
9183,7343
9183,7344
9183,828
9183,7345
9183,7346
9183,7347
9183,7348
9184,7349
9185,7322
9186,
9187,7350
9188,6265
9189,1055
9190,7351
9191,7352
9192,7353
9193,7354
9194,7355
9195,7356
9196,7357
9197,7358
9198,7359
9199,7360
9199,3168
9199,7361
9200,4972
9201,7362
9202,7363
9202,7364
9203,6902
9204,7365
9205,7366
9205,7367
9206,4995
9207,7368
9208,7369
9209,7370
9210,5451
9211,6646
9212,7371
9212,7372
9213,7373
9213,4114
9213,7374
9213,7375
9213,7376
9213,7377
9213,7378
9213,7379
9213,7380
9214,7381
9215,6128
9215,3489
9216,7382
9217,641
9218,7319
9219,7383
9220,7384
9221,7385
9222,7386
9223,7387
9224,7388
9225,7389
9226,7390
9227,5890
9228,7391
9229,4718
9230,4523
9231,7392
9232,7393
9233,7394
9234,7395
9235,7396
9236,7397
9237,7398
9238,7399
9239,2347
9240,4893
9241,7400
9242,6393
9243,7401
9244,7402
9245,5915
9245,7403
9246,7404
9247,7405
9248,7406
9249,7407
9250,7408
9251,3312
9252,7409
9253,5821
9254,7410
9255,
9256,7411
9257,6828
9258,7412
9259,7413
9260,7414
9261,7415
9261,7416
9262,1169
9263,5933
9264,5217
9265,7417
9266,7418
9267,7419
9268,4503
9269,
9270,7420
9270,7421
9271,7422
9272,7423
9273,496
9274,7424
9275,7425
9276,7426
9277,7427
9278,7428
9279,7429
9280,7430
9281,7431
9282,7432
9282,7433
9283,4501
9284,7434
9285,7435
9286,51
9287,7436
9288,7437
9289,6558
9290,7438
9291,7439
9292,1647
9293,7440
9294,7441
9295,1393
9296,7442
9297,977
9298,7443
9299,6234
9300,852
9301,7444
9302,7445
9303,7446
9304,7447
9305,779
9306,1698
9307,7448
9308,
9309,7449
9310,4154
9311,7450
9312,7451
9313,7452
9314,6963
9315,7453
9316,
9317,7454
9318,7018
9319,7337
9320,1715
9321,6147
9322,7455
9323,1701
9324,7456
9325,7457
9326,7458
9327,7459
9328,6241
9329,7460
9330,7461
9331,7462
9332,7463
9333,7464
9334,
9335,3960
9336,7465
9337,3984
9338,7466
9339,7467
9339,7468
9339,7469
9340,7470
9340,7471
9340,7472
9341,5318
9342,7473
9343,7474
9344,7475
9345,7476
9345,7477
9346,7478
9347,7479
9348,6951
9349,7480
9350,7481
9351,7482
9352,3540
9353,7483
9354,6469
9355,7484
9356,7485
9357,963
9358,7486
9359,7487
9360,7488
9361,7489
9362,7490
9363,6
9364,7491
9365,7492
9366,7493
9367,4287
9368,7494
9368,7495
9369,
9370,7496
9371,4286
9372,7497
9372,7498
9373,7499
9374,7500
9375,7501
9376,2786
9377,285
9378,7502
9379,5629
9380,633
9381,7503
9382,7504
9383,6676
9384,7505
9385,7506
9386,6778
9387,7507
9388,1279
9389,7508
9390,5430
9391,7509
9392,7510
9393,7511
9394,7512
9395,7513
9396,7514
9397,7515
9398,7516
9399,7517
9400,7518
9401,4870
9402,3560
9403,7519
9403,7520
9404,869
9405,7521
9406,7522
9407,7523
9408,5633
9409,5790
9410,323
9411,5745
9412,7524
9413,7525
9414,5816
9415,7526
9416,7527
9417,3494
9418,6617
9419,7528
9420,7529
9421,2829
9422,
9423,7530
9424,7531
9425,6512
9426,5650
9427,6176
9428,7532
9429,7533
9430,7534
9431,5798
9432,6350
9433,4043
9433,7535
9434,2903
9435,2071
9436,7536
9437,7537
9437,7538
9438,7539
9439,7540
9440,7161
9440,7038
9441,7541
9442,7542
9443,7543
9444,7544
9445,7545
9446,7546
9447,7547
9448,6781
9449,2338
9450,7548
9451,7549
9452,6199
9453,7550
9454,7551
9455,1817
9456,7552
9457,1187
9458,5753
9458,7553
9459,7554
9459,7555
9460,7556
9461,76
9462,7557
9463,1795
9463,1796
9464,6669
9465,7558
9466,7559
9467,7560
9468,3537
9469,
9470,7561
9471,3710
9472,7489
9473,7562
9474,7563
9475,7564
9476,7565
9477,3695
9478,775
9479,7566
9480,7567
9481,7568
9482,7569
9483,7570
9484,7571
9485,2575
9486,3824
9487,3059
9488,
9489,5282
9490,652
9491,7572
9492,7573
9493,7574
9494,7575
9495,7576
9496,693
9497,7577
9498,6986
9499,3781
9499,7578
9500,5721
9501,7579
9502,
9503,5647
9504,7580
9505,7524
9506,7581
9507,7582
9508,5604
9509,7583
9510,4375
9511,7584
9511,7585
9512,7586
9513,2955
9514,7587
9515,7588
9516,6556
9517,7589
9518,7590
9519,7299
9520,
9521,7038
9522,7591
9523,7592
9524,7593
9525,7594
9526,7595
9527,
9528,7277
9529,4004
9530,5310
9531,7322
9532,7596
9533,7597
9534,7598
9535,7599
9536,7600
9537,7510
9538,7601
9539,4274
9540,3602
9541,7602
9542,7603
9543,7604
9544,
9545,7605
9545,3277
9546,7606
9547,7607
9548,7608
9548,7609
9549,7610
9550,7611
9551,7612
9552,7613
9553,7510
9554,7614
9555,5726
9556,7615
9557,7616
9558,7617
9559,7618
9560,3911
9561,7619
9562,7620
9563,1103
9564,7621
9565,7622
9566,7623
9567,7624
9568,7625
9568,7626
9569,7627
9570,6950
9571,6903
9572,5036
9573,7628
9574,6324
9575,7629
9576,7630
9577,7631
9578,7632
9578,7633
9579,7634
9580,7635
9581,7636
9582,4326
9583,6420
9584,7637
9585,7638
9586,7639
9587,7640
9588,7641
9589,7642
9590,4211
9591,
9592,7643
9593,7644
9594,4087
9595,7645
9595,7178
9596,7646
9597,7647
9598,7648
9599,4277
9600,6963
9601,7649
9602,7650
9603,7651
9604,6677
9605,6713
9606,7652
9607,7653
9607,7654
9608,7655
9608,7656
9609,7657
9610,7658
9611,7659
9612,7660
9613,7661
9614,7461
9615,7662
9616,4476
9617,7663
9618,7664
9619,7665
9620,6469
9620,7666
9621,7667
9621,6426
9622,7668
9623,5778
9624,7669
9625,6772
9626,7670
9626,7671
9627,7672
9628,7673
9629,1103
9630,7674
9630,7675
9630,7676
9630,7677
9631,1166
9632,7678
9633,7679
9633,7680
9634,7681
9634,7682
9635,7683
9636,7684
9637,7592
9638,7685
9639,7686
9640,7687
9641,7688
9642,7689
9643,7690
9643,7691
9644,7692
9645,7693
9646,
9647,7694
9648,3737
9649,7695
9650,7696
9651,7697
9652,7698
9652,7699
9653,7700
9654,550
9655,7701
9656,7702
9656,7703
9657,7484
9658,7704
9659,7705
9660,7449
9661,7706
9662,7707
9663,7708
9664,7709
9665,7710
9666,7711
9666,7712
9667,7713
9668,7714
9669,769
9670,
9671,1689
9672,7715
9673,7716
9674,7717
9675,6417
9676,7718
9677,7719
9678,7720
9679,6393
9679,6394
9680,7664
9680,7721
9681,7722
9682,7723
9683,6864
9684,3374
9685,7724
9686,7725
9687,7726
9688,7727
9689,7728
9690,7729
9690,7730
9691,7731
9692,7732
9692,7733
9693,4817
9694,7734
9695,7735
9696,154
9697,7736
9698,6258
9699,7737
9700,7738
9701,7739
9702,7740
9702,7741
9703,7623
9704,1103
9705,7742
9706,7743
9707,5294
9708,7744
9709,7337
9710,7745
9711,7746
9712,1476
9713,7747
9714,7748
9715,5813
9716,7749
9717,4765
9717,597
9718,445
9719,7750
9720,7751
9721,7197
9722,7752
9723,7753
9724,7754
9725,6034
9726,7755
9727,7756
9728,7757
9729,
9730,
9731,977
9732,7758
9733,7759
9733,7760
9734,7761
9735,7762
9736,7763
9737,7764
9738,6544
9739,7765
9740,7766
9741,6989
9742,7767
9743,7168
9744,7768
9745,7769
9746,7770
9747,6772
9748,7771
9749,7772
9750,7773
9751,7774
9752,7775
9753,7776
9754,7777
9755,7778
9756,7779
9757,7780
9758,7781
9759,7274
9760,7385
9761,7782
9762,7783
9763,7784
9763,4330
9764,1103
9765,3580
9765,4355
9766,7785
9767,7786
9768,5817
9769,7787
9770,7788
9771,4207
9772,7789
9773,7790
9773,7791
9774,7792
9774,7793
9775,7794
9776,7795
9777,7796
9778,5096
9779,2223
9780,7797
9781,7798
9782,3200
9783,4246
9784,1409
9785,7799
9785,7800
9786,7801
9787,7802
9788,7803
9789,7804
9790,7805
9791,7806
9792,
9793,7807
9794,7140
9795,7808
9796,7809
9797,7810
9798,7811
9799,7812
9800,7813
9801,6948
9802,
9803,2154
9804,7814
9805,5556
9806,7815
9807,7816
9807,1884
9808,7817
9809,7818
9810,6759
9811,7819
9812,6365
9813,7820
9814,4916
9815,
9816,7821
9817,7822
9818,7823
9819,
9820,7824
9821,7825
9822,7826
9823,7827
9824,7828
9825,7829
9826,7830
9827,7831
9828,7832
9829,7833
9830,7834
9831,7835
9832,7836
9833,7837
9834,508
9835,7320
9835,7321
9836,3932
9837,7838
9838,7839
9839,7840
9840,7841
9841,7842
9842,7843
9842,7844
9843,7845
9843,7846
9844,
9845,7847
9846,6713
9847,7291
9848,7848
9849,7849
9850,7850
9851,7851
9852,7852
9853,7853
9853,5625
9853,7854
9854,7855
9854,4043
9855,7856
9856,7857
9857,7858
9858,3934
9859,7859
9859,7860
9860,220
9860,221
9861,7861
9862,2741
9863,6452
9864,7862
9865,7863
9866,7864
9867,977
9868,1374
9869,7865
9870,3836
9871,4440
9872,7866
9873,7867
9874,7140
9875,7868
9876,7652
9877,4904
9877,4903
9878,7869
9879,7870
9880,7871
9881,7853
9882,7872
9883,7873
9884,7874
9885,1547
9886,977
9887,7875
9888,4433
9888,7876
9888,4433
9888,7876
9889,7877
9890,7878
9891,7879
9892,7880
9893,7881
9894,445
9895,7882
9896,7883
9897,7884
9897,7885
9898,3491
9899,
9900,7886
9901,7887
9902,7888
9903,3433
9904,797
9905,7889
9905,7890
9906,7891
9907,995
9908,5094
9909,7892
9910,7893
9911,7894
9912,7895
9913,7896
9914,7897
9915,6948
9916,7378
9917,7898
9918,7899
9919,7900
9920,7901
9921,
9922,7902
9923,5558
9923,7903
9923,7531
9923,3250
9923,5046
9923,78
9923,7904
9923,7905
9923,3487
9923,5473
9923,7906
9923,4261
9924,7907
9925,4495
9926,7908
9927,
9928,7909
9929,6276
9930,1724
9931,6059
9932,7910
9933,7911
9934,3743
9935,7912
9936,6925
9936,7913
9937,7914
9938,7915
9939,7916
9940,7917
9941,7918
9941,7919
9942,7920
9943,7921
9944,7922
9945,4393
9946,7923
9947,4178
9948,7924
9949,7925
9950,6094
9951,3312
9952,7926
9953,7927
9953,7928
9954,7929
9955,7930
9956,7931
9957,7932
9958,7933
9959,7934
9960,7411
9961,7935
9962,7131
9963,7936
9963,821
9963,7937
9964,2841
9965,1936
9966,4883
9967,7938
9968,7939
9969,7940
9970,7941
9970,7942
9971,7943
9972,3998
9973,7944
9973,7945
9974,7946
9975,7947
9976,1127
9977,7948
9977,7949
9978,3042
9979,7950
9980,7951
9981,5167
9982,7952
9983,7425
9984,7953
9985,7954
9985,7955
9986,4714
9987,4153
9988,7956
9989,4255
9990,7957
9991,7958
9992,7959
9993,7960
9994,7961
9994,7962
9995,7963
9996,7964
9997,7965
9998,2076
9999,7966
10000,5513
10001,7967
10002,5432
10003,7968
10004,7969
10005,7970
10006,7971
10007,7972
10008,7973
10009,7974
10010,7975
10011,7976
10012,7977
10013,7978
10014,7979
10015,7980
10016,677
10017,7981
10018,7982
10019,7983
10020,445
10021,2522
10021,7984
10022,7985
10023,1356
10024,3126
10025,7986
10025,7987
10026,7988
10027,7989
10028,
10029,7990
10030,7991
10031,1326
10032,
10033,7992
10034,7993
10035,7994
10036,6365
10037,7925
10038,7995
10039,7996
10039,7997
10040,7998
10041,3584
10042,7999
10043,8000
10044,2948
10045,8001
10046,1025
10047,
10048,6883
10049,7965
10050,8002
10051,8003
10052,8004
10053,7725
10054,8005
10055,8006
10055,8007
10056,5857
10057,8008
10058,4067
10059,5904
10060,8009
10061,8010
10062,8011
10063,7159
10064,8012
10065,8013
10066,8014
10067,8015
10068,8016
10069,8017
10070,8018
10070,8019
10071,8020
10072,8021
10073,8022
10073,8023
10074,8024
10075,1832
10076,2103
10077,1243
10078,6818
10079,8025
10080,8026
10081,8027
10082,8028
10083,4755
10084,
10085,8029
10086,8030
10087,8031
10088,8032
10089,8033
10090,5071
10091,8034
10092,8035
10093,3726
10094,8036
10095,8037
10096,8038
10096,8039
10096,8040
10097,8041
10098,8042
10099,8043
10100,8044
10101,1184
10102,8045
10103,8046
10103,8047
10104,7838
10105,8048
10106,4872
10107,8049
10108,8050
10109,8051
10110,8052
10111,3121
10112,8053
10113,8054
10114,8055
10115,8056
10115,8057
10116,8058
10117,8059
10118,8060
10119,8061
10120,8062
10121,8063
10121,8064
10122,7895
10123,8065
10124,8066
10125,8067
10126,8068
10127,3639
10128,8069
10128,8070
10129,8071
10130,8072
10131,8073
10132,3173
10133,4474
10134,6651
10135,8074
10136,8075
10137,2522
10138,8076
10139,260
10140,8077
10141,8078
10142,8079
10143,3687
10144,8080
10145,8081
10145,5625
10146,8082
10147,7385
10148,2931
10149,8083
10150,8084
10151,8085
10152,3490
10153,3602
10154,8086
10155,8087
10156,8088
10157,6280
10158,8089
10159,8090
10160,6643
10161,8091
10162,8092
10163,8093
10164,8094
10165,5188
10166,8095
10166,8096
10167,8097
10168,3028
10169,8098
10170,8099
10171,8100
10172,8101
10173,8102
10174,8103
10175,8104
10176,8105
10176,8106
10176,8107
10176,8108
10176,8109
10176,5
10176,8110
10176,8111
10177,8112
10178,8113
10179,5209
10180,8114
10181,7449
10182,8115
10183,2116
10184,6865
10185,8116
10186,8117
10187,8118
10187,6278
10188,620
10189,8119
10190,
10191,8120
10192,2575
10193,8121
10194,8122
10195,3590
10196,8123
10196,8124
10197,4153
10198,8125
10199,8126
10199,8127
10200,8128
10201,8129
10202,8130
10203,8131
10204,8132
10205,8133
10206,5431
10207,1920
10208,6241
10209,8134
10210,8135
10211,8136
10212,8137
10212,8137
10212,8138
10213,8139
10214,6779
10215,
10216,8140
10217,251
10217,252
10218,
10219,8141
10220,332
10221,4154
10222,8142
10223,8143
10224,8144
10225,8145
10226,8146
10227,8147
10228,8148
10229,2903
10230,6823
10231,8149
10232,8150
10233,4708
10234,8151
10235,8152
10236,8153
10237,8154
10238,8155
10238,8156
10239,8157
10240,8158
10241,4243
10242,8159
10243,8160
10243,8161
10244,2575
10245,3772
10246,513
10247,8162
10248,8163
10249,1508
10250,8164
10251,8165
10252,8166
10253,8167
10254,8168
10255,
10256,8169
10257,8170
10258,8171
10259,8172
10260,8173
10261,8174
10262,8175
10263,8176
10264,8177
10264,6599
10265,8178
10266,8179
10267,8180
10268,8181
10269,
10270,8182
10271,8183
10272,8184
10273,8185
10274,5128
10274,5129
10275,323
10275,6027
10276,8186
10276,768
10277,7686
10278,8187
10279,8188
10280,8189
10281,489
10282,5094
10283,6393
10283,6394
10284,8190
10285,3211
10286,2513
10287,6291
10288,8191
10289,8192
10290,7725
10291,8193
10292,7638
10293,8194
10294,8195
10295,8196
10296,8197
10297,8198
10298,6455
10299,8199
10299,8200
10300,7855
10301,8201
10302,8202
10303,2777
10304,8203
10305,8204
10306,8205
10307,6617
10308,8206
10309,3461
10310,8207
10311,8208
10312,2255
10313,8209
10314,8210
10315,7877
10316,2410
10317,4446
10317,4447
10318,8211
10319,8212
10320,8213
10321,131
10322,8214
10323,8215
10324,8216
10325,8217
10326,8218
10327,8219
10328,2121
10329,8220
10330,8221
10331,8149
10332,8222
10333,8223
10334,8224
10335,8225
10336,1534
10337,4544
10338,8226
10339,8227
10340,
10341,8228
10342,8229
10343,8230
10344,693
10345,5275
10346,8231
10347,8232
10348,8233
10349,8234
10350,8203
10351,8235
10352,8236
10353,8237
10354,8238
10355,8239
10355,8240
10356,8241
10357,8242
10358,
10359,8243
10360,8244
10361,8245
10361,8246
10362,8247
10363,977
10364,3824
10365,1103
10366,8144
10367,8248
10368,8249
10369,7965
10370,8250
10370,8251
10371,8252
10372,8253
10373,7523
10374,8254
10374,8255
10375,8256
10376,8257
10377,8258
10378,8259
10379,8260
10380,2841
10381,8261
10381,8262
10382,1694
10383,8263
10384,8264
10385,8265
10386,8266
10387,4142
10388,7908
10389,8267
10390,2562
10391,1503
10392,3721
10393,8268
10394,8269
10395,8270
10396,8271
10397,6915
10398,8272
10399,6100
10400,3490
10401,
10402,5441
10403,8273
10403,8274
10404,8275
10405,1522
10406,4633
10407,8276
10408,8277
10409,8278
10410,6963
10411,8279
10412,8280
10413,6004
10414,567
10415,1100
10416,8281
10417,8079
10418,8282
10418,8283
10419,8284
10420,8285
10421,5436
10422,8286
10423,8287
10424,8288
10425,8289
10426,8290
10427,8291
10427,8292
10428,5157
10429,5886
10430,8293
10430,8294
10431,8295
10432,8296
10433,8297
10434,8298
10435,8299
10436,8300
10437,8301
10438,8302
10439,8303
10440,8304
10441,5863
10442,8305
10443,8306
10444,8307
10445,8308
10446,8309
10447,8310
10448,5792
10449,8311
10450,8312
10451,8313
10452,8314
10453,5479
10454,8315
10455,6081
10456,
10457,8316
10458,6164
10459,1115
10460,8317
10461,8318
10462,8319
10463,8320
10464,8321
10465,8322
10466,7857
10467,8323
10468,8324
10469,2757
10470,8325
10471,8326
10472,4553
10473,6772
10474,8327
10475,8328
10476,8329
10477,8330
10478,5187
10478,8331
10478,8332
10478,8333
10478,8334
10479,8335
10480,8336
10481,8337
10482,5039
10483,8338
10484,8339
10485,8340
10486,8341
10487,
10488,8342
10489,8343
10490,3222
10491,8344
10492,1630
10493,8345
10494,8346
10495,8347
10496,6355
10497,3905
10498,8348
10499,8349
10499,8350
10500,1998
10501,8351
10502,8352
10503,6771
10504,
10505,8353
10506,5751
10507,8354
10508,6279
10509,8355
10510,
10511,3766
10512,8356
10513,8357
10514,6198
10515,8358
10515,8359
10515,8360
10516,6791
10516,8361
10517,8362
10518,8363
10519,8364
10520,8365
10521,8366
10522,8367
10522,4999
10523,6280
10524,8368
10525,7524
10526,1260
10527,5908
10528,7075
10529,2061
10530,8369
10531,8370
10531,8371
10531,8372
10532,8373
10533,8374
10534,8375
10535,8376
10536,8377
10537,8378
10537,8379
10538,3536
10539,8380
10540,8130
10541,8090
10542,8381
10543,2132
10544,977
10545,8382
10546,8383
10547,8384
10547,8384
10548,5951
10549,8385
10550,8386
10551,4150
10551,8387
10552,8388
10553,8389
10554,8390
10555,7857
10556,8391
10557,1089
10557,3280
10558,8392
10559,8393
10560,7965
10561,3745
10562,8394
10563,8395
10564,8396
10565,4032
10566,8397
10567,4465
10568,5159
10569,8398
10570,8399
10571,8400
10572,8401
10573,
10574,8402
10575,8403
10576,5606
10577,3642
10578,8404
10579,8405
10580,8406
10581,4827
10582,11
10583,4540
10583,7280
10584,57
10585,7258
10586,8407
10586,6201
10587,8408
10588,8409
10589,8410
10590,8411
10591,6719
10592,494
10593,8412
10594,8413
10595,8414
10596,8415
10597,1260
10598,8416
10599,4728
10600,5420
10601,8417
10602,8418
10603,8419
10604,8420
10605,8421
10606,8422
10607,5477
10608,8423
10609,8424
10610,8425
10611,8426
10612,8427
10613,8428
10614,
10615,8429
10616,6504
10617,8430
10617,8431
10618,8432
10619,4882
10620,8433
10621,
10622,2209
10623,8434
10624,8435
10625,8436
10626,205
10627,8437
10627,8438
10628,8439
10629,8440
10630,
10631,8441
10632,861
10633,8442
10634,8443
10635,8444
10635,8445
10635,8446
10635,8447
10635,8448
10635,8449
10635,8450
10635,8451
10635,7345
10635,8452
10635,8453
10636,8454
10637,8455
10638,8456
10639,8457
10640,8458
10641,6579
10642,8459
10643,8460
10644,8461
10645,8462
10646,3332
10647,
10648,8463
10649,8464
10650,8465
10651,8466
10652,8467
10653,8069
10654,8468
10655,8469
10656,8470
10657,8471
10658,6391
10659,8472
10660,4057
10661,8473
10662,8474
10662,8475
10663,8476
10663,8477
10664,7727
10665,7965
10666,8478
10666,8479
10667,
10668,8480
10668,8481
10669,8482
10670,2751
10671,1518
10672,8483
10672,8484
10673,
10674,8485
10675,8486
10675,8487
10676,8488
10677,8489
10678,8094
10679,8490
10680,7856
10681,8491
10682,8492
10683,5154
10684,8493
10685,3272
10686,3751
10687,5790
10688,8494
10689,6900
10690,8495
10691,6412
10692,8496
10693,8497
10694,8498
10694,8499
10695,1795
10695,1796
10696,8500
10697,8501
10697,8502
10697,8503
10698,1260
10699,8504
10700,2657
10701,8505
10702,
10703,8506
10704,6192
10705,8507
10706,8508
10707,8509
10708,8510
10709,
10710,6757
10711,
10712,8511
10713,8512
10714,8513
10715,8514
10716,8515
10717,7124
10718,
10719,7449
10720,8516
10721,8517
10722,8518
10723,3379
10724,5745
10725,8519
10726,8520
10727,8521
10728,8522
10729,7827
10730,4548
10731,8523
10732,8524
10733,8525
10733,8526
10734,8527
10735,8528
10736,5210
10737,8529
10738,8530
10739,8531
10740,8532
10741,8533
10741,8534
10741,8535
10742,8536
10743,2288
10744,7595
10745,8537
10746,
10747,8538
10748,6265
10749,8539
10750,8540
10751,956
10752,8541
10753,8542
10754,8543
10755,8544
10755,8545
10756,8519
10757,8546
10757,8547
10758,8548
10759,8549
10760,8550
10761,8551
10762,8215
10763,910
10764,8552
10765,8553
10766,1356
10767,8554
10768,5616
10769,1089
10769,3280
10770,
10771,8555
10772,977
10773,8556
10774,8557
10775,7882
10776,8558
10777,693
10778,8559
10778,8560
10779,8561
10780,8562
10781,8563
10782,3589
10783,2731
10783,2732
10784,8564
10785,8565
10786,6883
10787,7129
10787,5633
10788,8566
10789,8567
10790,8568
10791,4872
10792,8569
10793,5546
10794,8570
10795,6791
10795,8361
10796,6351
10797,8571
10798,8572
10799,8573
10800,4797
10801,8574
10802,8575
10803,8576
10804,8577
10805,7337
10806,8578
10807,
10808,7953
10809,8579
10810,8580
10810,8581
10811,8582
10812,8583
10813,8584
10814,8585
10814,8586
10815,2575
10816,198
10817,7460
10818,8587
10818,8588
10819,6418
10820,3695
10821,8159
10822,8589
10822,8590
10823,8591
10824,8592
10825,8593
10826,2078
10827,8594
10828,8595
10828,8596
10829,8597
10829,8598
10830,8599
10831,3528
10832,8600
10833,8601
10834,8519
10835,8602
10836,8603
10837,8604
10838,8605
10839,4691
10840,8606
10841,8607
10842,3600
10842,8608
10842,2043
10842,5703
10842,8609
10842,5704
10843,8610
10844,8611
10845,4057
10846,8612
10847,8613
